,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12,Sample13,Sample14,Sample15,Sample16,Sample17,Sample18,Sample19,Sample20,Sample21,Sample22,Sample23,Sample24,Sample25,Sample26,Sample27,Sample28,Sample29,Sample30,Sample31,Sample32,Sample33,Sample34,Sample35,Sample36,Sample37,Sample38,Sample39,Sample40,Sample41,Sample42,Sample43,Sample44,Sample45,Sample46,Sample47,Sample48,Sample49,Sample50,Sample51,Sample52,Sample53,Sample54,Sample55,Sample56,Sample57,Sample58,Sample59,Sample60,Sample61,Sample62,Sample63,Sample64,Sample65,Sample66,Sample67,Sample68,Sample69,Sample70,Sample71,Sample72,Sample73,Sample74,Sample75,Sample76,Sample77,Sample78,Sample79,Sample80,Sample81,Sample82,Sample83,Sample84,Sample85
Hist3h2ba,1.414354858,1.522347312,0.702715972,1.557210853,1.460821146,0.817026689,0.564258926,1.005773064,0.752430597,0.916390892,1.561805728,0.671786562,0.854998144,1.373789616,1.276393134,1.293587462,1.103336425,0.591280471,1.301423613,0.765527031,1.457646079,1.159802132,1.232389902,0.602900568,1.108338566,1.245131092,0.985322093,1.427607492,0.937194785,1.357128717,1.602322494,0.934973591,1.162091405,1.034235109,0.523512514,1.041037181,1.139109053,1.396390951,1.36652484,1.40016786,1.55805166,1.141489723,0.857057507,1.224474371,0.671746394,1.300834493,0.897470241,0.646603212,1.024130967,0.646577518,1.153724538,1.153724538,0.660884236,1.213559929,1.561969478,0.565708582,1.367962768,1.598206312,1.184106827,1.189729373,1.573211969,1.485691627,1.331122179,1.555392414,1.099962358,1.53953731,1.128802186,1.076738082,0.70346161,1.250177239,1.221346035,0.990946528,1.421770049,0.558051027,1.147367173,1.501864314,0.800769017,0.994473763,1.215807795,1.312524502,1.395470102,0.641570522,1.238425811,1.351433669,0.662634397
Hist3h2a,0,0.048761861,0,0.04315313,0.054983694,0,0,0.029450103,0,0,0.020015608,0,0.086030507,0.115620942,0.02987531,0.021572311,0.007653873,0,0.01693916,0.020333454,0,0.030454481,0.026528956,0,0.079483865,0.067943201,0.023021451,0.020412767,0,0.058994735,0.044055632,0.058493088,0.078496043,0.068301578,0.023721138,0.026515415,0.049211505,0,0.059285884,0.089544801,0.055573294,0.054048633,0.023417437,0.038637885,0,0.041709275,0.017148015,0.048256135,0,0.048253593,0,0,0,0.078103786,0.033985943,0,0.067633134,0.051146149,0,0,0.020685213,0.022893669,0.017664992,0.083014089,0.060438419,0.077452075,0.040652064,0.031941028,0.036281675,0.015294603,0,0.015828847,0.028163726,0,0,0.045929963,0,0.019363155,0.073083478,0.06223413,0.012545347,0.054739494,0.060163181,0.011293942,0
Arf1,4.181346346,3.962443536,4.41902974,3.86421534,4.097585445,4.270484116,4.553787302,3.771680304,4.206901422,3.845864025,4.048570494,4.158601689,4.162151434,3.719686802,3.803865417,4.031121123,4.25102105,4.267925987,4.013859736,4.102584906,4.256454498,4.158169712,4.04196767,4.551601638,4.221699465,3.920178463,4.077432969,3.868182677,3.955376148,3.911301479,3.975404168,4.285671086,3.95395936,3.8205863,4.198409047,3.614485755,4.170515995,3.917065897,3.807656806,4.038595329,3.901002131,4.171773102,4.469984616,4.064635454,4.182708356,4.433571738,4.07284008,4.548248294,4.201662081,4.548194905,4.317718796,4.317718796,4.444035558,4.444609737,4.420173391,4.447788101,4.487126955,4.185716658,4.208091514,4.553313263,4.331671372,4.586632861,4.298688988,3.854924655,4.018662177,4.04725362,4.063994667,4.433972855,4.129442208,3.9744189,4.443625273,4.127399578,4.330382838,4.488629271,4.545993524,3.975506814,4.342157118,4.371801196,4.01906089,3.943730315,4.098643744,4.229923236,4.040753685,4.18212896,4.174900819
Arf1,0,0,0,0,0,0,0.035590285,0,0,0.028851021,0,0,0,0.029158849,0,0,0.057624991,0,0,0,0,0.029529735,0,0,0,0,0,0,0,0,0.083720072,0,0,0,0,0,0,0,0,0,0,0.026460521,0,0.108012723,0,0,0,0,0.088463246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019270474,0,0.089948382,0.035098214,0,0,0,0.079604166,0,0.034633502,0.018003594,0,0,0,0,0.024112225,0,0,0.063782549,0
Mprip,3.334938125,3.495525863,4.019575783,4.064022033,3.118082234,3.50152295,3.507831298,3.701683297,4.084946559,3.769872743,3.869247275,4.146473357,3.959062252,3.439851219,3.748898361,3.873619321,3.846711737,3.626031385,3.812011568,3.98016736,4.008299201,4.322584935,3.124846476,3.975677506,3.452978539,3.398350683,3.800336644,3.181553034,3.738777732,3.524028201,2.957682959,3.936582899,3.508306101,3.360279953,3.893287356,4.095132957,3.724503388,3.128654074,3.638283826,3.471876652,3.662915155,3.777990926,4.266555076,3.41206676,3.902350623,4.114547798,3.831292968,4.237405886,3.5611688,4.237352706,3.872755568,3.872755568,3.852125497,3.513657356,3.784838176,4.112107608,4.063862076,3.60787669,3.601339002,3.727638859,3.206720287,3.850880538,3.685759151,3.70667684,3.864115326,3.819883511,3.441440403,3.685290186,4.284849061,4.156393067,4.188924262,4.118989462,3.460580616,4.045204425,3.860598549,3.520742195,4.538688266,3.907632615,3.406687987,3.833760291,3.326987798,3.915534663,3.413246894,3.549302956,3.95545117
Mprip,0.106087245,0.26767235,0.133534234,0.431353165,0.700334253,1.165947952,0.217355677,0.482162329,0.358763998,0.803102644,0,0,0.397416287,0.317727862,1.194744301,0.782842563,0.568276311,0.632955232,0.307592963,0.280070876,0.358761589,0.602021888,0.170585575,0.132115946,0,0.307723244,0.569366515,0,0.230713409,0.277666594,0.31576156,0.222292458,0.243778997,0.253388857,0.993243466,1.777054355,0.129381616,0.253939525,0.224325141,0.368155849,0.273691712,0.156562851,0.677960706,0.27766951,0.826845523,0.624680036,0.70428804,1.103700352,0.348868389,1.103664288,0.377227895,0.377227895,0.290906565,0.439238273,0.612531073,0.241410212,0.575032814,0.795485467,2.264248952,1.239837911,0.363778311,0.115188413,0.309906038,0.723627373,1.046916949,0.874039805,0.489348388,0.138098146,0.858032719,0.439149378,1.69532058,0.155212795,0.383207003,0.459881577,0.459376599,0.421064637,0.583446151,0.098265641,0.23013174,0.748572145,0.511870522,0.454344899,0.407633943,1.184555022,1.1524274
Mprip,5.153102439,5.450728346,6.078747215,5.390187541,5.411524886,5.939068766,6.030759617,5.135839657,5.524780877,5.510995175,5.518540708,6.416832968,5.712987651,5.102584865,4.950038854,5.167975346,5.39591685,5.915448451,5.673526058,6.100057081,5.640891725,5.430363052,5.223088516,5.885712101,5.407012345,4.997689746,5.488122744,4.899882073,5.540952787,5.07826761,4.991589934,5.519774925,5.26136901,5.422590102,6.128878146,5.313335599,5.440355197,5.115141817,5.545860973,5.300157847,5.069432753,5.359905082,5.965919874,5.508748799,6.433119329,5.789416984,5.198016687,6.048146268,5.776665714,6.048092436,5.66187248,5.66187248,5.728906817,5.628210504,5.430116452,6.108209501,5.822924628,5.429949785,5.720307039,5.910451741,5.312765187,5.779658653,5.502051633,5.183083441,5.83272172,5.152104096,4.917664577,5.491402537,5.528575438,5.697147966,6.083306504,5.833310558,5.559136623,6.140857564,5.749603376,4.844496137,6.67229916,5.413341215,4.92280975,5.288628852,5.16675441,6.117755005,5.179296809,5.347385553,6.217678222
Usp22,2.634728554,2.419182435,2.282168282,2.575711424,2.523186636,2.026357944,2.135698392,2.51044132,2.172579831,2.551938004,2.484184399,2.27936375,2.574401205,2.642359283,2.942409725,2.913460462,2.761673074,1.915845018,2.631051033,2.624400798,2.581342376,2.895846389,2.330400768,2.133743772,2.282945213,2.478945311,2.277867829,2.51564003,2.276573715,2.595560058,2.710660443,2.262179916,3.023002755,2.456560695,2.587205532,2.755215856,2.769179581,2.599888384,2.362873149,2.513842265,2.692672218,2.681226787,1.995619998,2.683912394,2.373320072,2.606986872,2.662699247,2.3785687,2.641948442,2.378519741,2.752380999,2.752380999,2.378357549,2.718048677,2.70338315,2.194527689,2.883109501,2.926257938,2.680416823,2.757315634,2.753607343,2.555798267,2.698023225,2.622110475,2.432691596,2.714684163,2.604218674,2.171771218,2.215161944,2.660449549,2.241360972,2.628526921,2.717667496,1.975648299,2.491505655,2.692475787,2.105251126,2.544814627,2.585875413,2.206284081,2.764048073,1.93903361,2.4876094,2.91101128,2.115145387
Usp22,0,0,0,1.204403578,0,1.464652849,0.781215819,1.147064372,1.373991892,1.663542563,0,0,1.077931843,0,1.579547956,1.595471577,0,1.377017768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.827752211,2.114073931,0,0,0.919090424,0,0,0,0.953849393,0,1.30800445,1.538588345,1.121877659,1.57574051,0,1.575697712,0,0,1.242258277,0,0,0,0,1.209645796,2.748745685,2.066596487,0,0,0,1.271297424,1.279766261,1.335362243,0,0,0.97640698,0,1.67347284,0.924617952,0,0,0,0,0,0,0,1.031370662,0,0.949909456,0,1.62859167,1.785639296
Usp22,5.571490258,5.408712764,6.159475827,5.463664424,5.7863444,6.474656047,6.527167178,5.51681048,6.092605611,5.592750745,6.010848883,6.686062027,6.108028298,5.669258796,5.774990357,6.132667285,5.686332383,6.689000876,5.843394764,6.372238786,6.242851653,5.799208097,5.454212243,6.537557052,5.665736753,5.49361296,6.136340361,5.154045637,5.908330735,5.687609986,5.274858086,5.941065113,5.623230506,5.810764262,6.754608813,5.584864265,5.718492396,5.450998684,5.704831803,5.627386645,5.314260269,5.602706928,6.254977094,6.203753709,6.759019752,6.446918194,5.771482653,6.941609387,5.996358266,6.94155548,6.056759981,6.056759981,6.474433262,6.253626865,5.912526718,6.671692005,6.25786502,5.645179443,6.403900101,6.149054252,5.460418176,6.147325481,5.583541489,5.372103969,5.955855953,5.482812446,5.586185337,5.992183404,5.895758486,6.369267414,6.678967258,6.56019691,6.553718869,7.199471076,6.795347569,5.614312009,7.311193444,6.108291418,5.288851624,6.344961861,5.860117216,6.744663404,5.555257259,5.915128315,6.92848109
Usp22,0,0,0,4.323982197,0,4.489712795,0,3.963658029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.876251604,0,0,0,0,0,0,0,0,0,4.530302373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.650345987,0,0,0,0,0,0,0,0,3.841718313,0,4.97364566,4.521745449,0,0,4.363889709,0,0,0,0,0,0,0,0,0,0,0,0,0
Usp22,2.496320382,2.678891082,2.957898015,2.845601517,2.694802521,2.465969436,2.61862423,2.823472531,2.858930506,2.921524632,2.698607263,2.32342163,2.734940294,0,2.77580259,2.952453046,2.784240266,2.218490172,2.849049601,2.776631303,0,2.928283021,2.710556471,2.601576333,2.776008337,2.799299762,2.684070584,2.710014025,2.58812644,2.839999854,2.761379192,2.775169355,3.038390385,2.796817723,2.593268409,3.221650479,3.000212866,0,2.600282869,2.681292291,2.980176494,2.938777214,2.864906977,2.883249535,2.802863165,3.065891139,2.770372685,2.679449535,2.506926756,2.679399277,2.635057338,2.635057338,2.748982166,2.849956488,2.651215719,2.718499692,2.746394677,2.639178387,2.408810005,2.464087333,2.721970525,2.9410684,3.05587753,2.815748846,2.638562133,2.724052062,0,2.373919986,2.280812792,2.833966022,2.961049526,3.096471778,0,2.81445701,2.973529381,2.635178066,2.790078773,2.759706736,2.659688483,3.105048331,2.91362392,2.44819497,2.651758486,2.675166843,2.873431749
Usp22,3.013192901,2.551938817,2.488730977,3.094222425,2.898707564,2.767401081,3.001753518,3.375542586,3.140938011,3.126953105,2.988225489,2.659880703,3.509760662,3.183862928,2.940233984,3.024007946,2.971398764,2.910958053,2.89418225,2.551047687,3.920756528,2.724836534,2.95132367,2.432392819,3.05468177,2.948634557,3.248472074,3.38972508,3.357114295,3.531645455,3.327317051,3.479670048,2.855905008,2.911542881,2.477478954,3.342462693,2.870566025,3.335376135,3.542596946,2.906439667,3.313261905,2.799270133,2.693369043,2.812233116,2.467780083,3.445911721,2.963352653,2.854619061,2.715908274,2.854568208,3.014946513,3.014946513,3.579355853,2.890991761,3.62150786,2.637931158,2.771606225,2.609905724,2.47169895,2.346757139,2.841032533,2.376923867,2.800164044,2.754554434,2.78420669,2.453926389,2.653015814,2.611125205,2.083302143,2.796935654,2.590761455,2.594609313,2.54369797,2.552212507,2.674462261,2.72822449,2.231058321,2.66539198,2.942534288,3.156763997,2.885175382,3.810385713,2.823216656,2.696882634,1.964444728
Myh10,1.443793287,1.048173485,1.214949971,1.633316791,1.892554965,1.221361015,1.272695754,1.358240447,1.082848114,3.686972406,1.116252984,2.150547587,0.807055993,0.910836769,1.582238008,2.699743123,2.119547353,1.984287915,1.849643128,1.927803187,1.701811903,4.054757071,0.989178823,1.411335944,1.642799309,1.056404127,1.455213358,1.665565276,2.066715132,1.077624379,1.744792869,1.705806206,3.47182169,1.521494295,0.850731747,2.307491564,1.365205928,2.97055126,2.297102726,2.301154528,1.914150145,1.774386525,1.31988176,1.877959119,2.437725612,1.792237523,1.353184787,1.074718448,1.210472994,1.07468291,1.469835796,1.469835796,2.156032925,1.582252163,1.412128754,1.394696113,2.45459804,2.151941009,1.093246213,2.296293671,1.138136044,1.764409132,0.765463564,2.404958778,2.305505087,1.458658218,1.493203198,1.70145797,1.462411642,2.346855391,2.220999814,2.849943223,1.087017491,1.559163606,2.036932844,1.37167082,2.549239611,1.788488586,1.225477256,1.277976304,0.964643317,1.656808383,0.767862656,0.876500584,1.691299381
Chd3,0,0,0.122217978,0.151522631,0.067743704,0.08044655,0.067173962,0.053920809,0,0.155706723,0,0.117265698,0.105285823,0,0.054713003,0.077770935,0.055151254,0,0,0,0.123046433,0.339565032,0.049006752,0,0.097597641,0,0,0,0.111519747,0.072669176,0.1065956,0,0.266319133,0,0,0.095435031,0.060899816,0.161482411,0.10821842,0,0,0.097895476,0.084551346,0,0,0,0,0,0,0,0.06518782,0.06518782,0.186327831,0,0,0,0.083051731,0,0,0.08905023,0,0,0,0.052276479,0.109300388,0,0,0.058417549,0.066410626,0,0.069363375,0,0.051742701,0,0,0.034290352,0.113360736,0,0,0.046568611,0,0.09952218,0,0,0
Chd3,2.225143304,1.915641346,1.454308136,1.588545704,2.405487331,2.179450759,2.975637128,2.346364913,2.122391591,2.312972521,2.326280453,2.776274866,2.622753406,1.953195624,1.62584681,2.527057074,2.209226157,2.835146783,1.908550476,2.079799397,2.310875969,2.888062271,1.191593816,1.267993228,1.913173541,1.985379083,2.29925182,1.793393498,2.341876372,2.338056167,1.792666061,2.075239513,2.910981335,1.856353574,2.095173213,1.832434056,1.931851899,2.822273196,2.668563131,2.383963253,2.462308653,2.13905213,1.382736386,1.835103909,2.101573927,2.032480761,1.702049485,1.341726458,1.588647245,1.341686603,1.294974419,1.294974419,1.670256364,2.174256949,1.945747671,2.115901586,2.178724517,1.321680356,0.856161477,1.63682513,2.04684869,2.253463488,1.820772548,1.897464159,2.369639877,1.315952865,1.584418588,1.858893419,2.166922399,1.627168694,1.956684892,2.253226653,1.507279049,1.77752495,1.753177937,1.5302299,1.406768504,1.748520098,1.869838454,1.985933231,1.419136072,2.453008395,1.934279059,1.307399202,1.548664819
Chd3,3.795994196,3.649936392,4.170806395,3.393472307,3.654951643,4.001854148,3.678242286,3.893546333,3.574009723,4.45034466,3.488690021,3.612625091,3.56351342,3.384920628,3.409179146,3.823025567,3.492956384,3.73494108,3.676734498,4.086507575,3.399646596,4.012325881,3.719261559,3.949678113,3.914506247,3.586399229,3.368829415,3.402536208,4.276769019,3.842390695,3.530718669,3.571407976,3.608441393,3.636410633,3.661613144,3.467778308,3.572927623,3.411777486,3.621032241,3.375572487,3.672407992,3.79810462,4.476341075,3.866929904,3.552172114,3.489213595,3.361452585,3.627819431,4.145053584,3.627766905,3.604640277,3.604640277,3.94712272,3.977954095,3.904940512,3.465891181,4.000339761,3.532890817,3.678110419,3.436376894,3.425110159,4.060378455,3.951687782,3.778521187,3.614955075,3.690640247,3.853329837,3.901099928,3.503904415,3.585326947,4.111624394,3.976238874,3.823477682,4.629736766,3.491102083,3.254419104,3.708975488,4.058330059,3.824244308,3.716426101,3.491187996,4.175408085,3.40199948,3.605007833,3.275336218
Chd3,3.695290024,2.829474577,2.979199338,2.272547967,2.672853841,3.113657422,2.43680032,2.611654454,2.252095695,2.993108761,2.584020079,1.694504995,2.649429725,2.593368413,2.714320017,2.731253772,2.621321636,3.770132937,2.759443573,3.164215664,2.301978384,2.631262453,2.908337759,2.841305055,3.410702616,2.731752205,2.78700748,3.208123982,3.609324471,2.790934296,2.661755569,2.980441328,2.493338985,3.003048985,3.126781283,2.197575152,2.995705931,2.532439028,2.73046622,2.52864844,2.583260517,3.043321695,3.344023505,3.21930068,3.178088968,3.251110212,2.296692063,2.81836948,3.190596816,2.818318742,3.009239745,3.009239745,3.323941815,2.609526762,2.877010702,2.201871372,3.411889288,3.124798387,3.170290885,3.356623617,3.448679232,3.283275375,3.504343008,2.72875814,2.516752672,2.457943054,3.031313846,2.300853917,1.804508197,2.570913701,2.258555643,2.173881778,3.460043755,4.227247315,2.670649456,3.036582986,2.158163234,3.156910222,2.975515243,3.249586336,2.963989859,3.483016406,2.791082441,2.757996968,3.273985395
Chd3,0.61584672,0.695745483,0.184531295,0.625341857,0,0.283687382,0.328468385,0.313905151,0.267129715,0.556403998,0.488413498,0.245541051,0.316681597,0.367806611,0.296852759,0.27517496,0,0.371259997,0.496428793,0.193276375,0.584920839,0.743656485,0.638835966,0.287167078,0.903218259,0.256354861,0.092587122,0.386481037,0.378396257,0.676731312,0.29553038,0.223987649,0.739899527,0.257192798,0.095209839,0.369239496,0,0.329678227,0.411093606,0.641234995,0.575692539,0.627425839,0.615735381,0.596308674,0,0.765489955,0,0.447212164,0.679342346,0.447192707,0.4944876,0.4944876,0.206105034,0.670126506,1.010383425,0.396519332,0.457855156,0.72054695,0.274702085,0.582251841,0,0.515177166,0.314738934,0,0.481861464,0.420102478,0.515815642,0.627795435,0.543045573,0.417289105,0.18250707,0.445757647,0,0.353273918,0.425003498,0.555567135,0.403281084,0,0.758674845,0.509921562,0.741946714,0.256224327,0.702105714,0.492329449,0.584566493
Chd3,3.597643748,3.484369657,3.456298564,3.51783731,3.567772061,3.691880059,3.528422017,3.554097769,3.488333293,3.75491052,3.592309065,3.189310357,3.712394997,3.657243265,3.689341729,3.605870698,3.45103343,3.292147047,3.520990201,3.365345854,3.505711777,3.679652105,3.684411307,3.392335022,3.93176101,3.530523771,3.674496624,4.006265061,3.990769532,3.834016578,3.637655927,3.292656555,3.467094908,3.371521123,3.356579378,3.320062478,3.444168753,3.891043723,3.461408676,3.273517184,3.563412852,4.091007902,3.636237169,3.891744457,3.403448836,3.517783247,3.836155833,3.89307999,3.99103976,3.893027131,4.000572932,4.000572932,3.689498561,3.799826971,3.878796655,3.242050767,3.739225985,3.782775998,3.561734928,3.532336418,4.110787413,4.024793925,4.015629592,3.836949252,3.416796152,3.514745748,3.807323071,3.387042932,3.440778012,3.560389734,3.373159724,3.752938616,3.786778039,3.63422916,3.474430832,3.587504011,3.699097818,3.703611628,3.679491672,3.459039422,3.599849853,3.740297853,3.728401245,3.647047926,3.39212327
Eif4a1,2.982990984,2.890140048,3.268129644,3.422329148,2.945395691,3.070887468,3.260288079,3.209894454,3.25274065,3.44826285,2.961992838,3.054578748,3.132288506,2.939496146,3.058749996,3.192292543,3.121190782,3.161120212,3.329402334,3.529396593,3.425103291,3.618956167,2.768416378,3.166435628,2.940312295,2.919427079,3.321042362,2.782646772,3.24837659,3.034778565,2.695840618,2.993499798,3.217711073,2.977965861,3.076518704,3.607178535,3.087062518,3.094850213,2.844000653,3.053726091,3.007890532,3.232324578,3.158374246,3.216502445,3.334909976,3.266716354,2.99035746,3.185163775,3.047727826,3.185112047,3.150199277,3.150199277,3.118447797,3.124975941,3.179907926,3.306843086,3.442382932,3.135348105,3.085252441,2.859831436,3.065888085,3.379827372,3.265949824,3.202479774,3.359664833,3.353062921,2.829575393,2.783778411,3.828398565,3.236813306,3.278375841,3.479012325,3.126894816,3.157685479,3.092379854,2.849003983,3.017693383,3.063788733,3.02662116,3.182842943,2.771912378,3.321403637,2.815174499,2.870250325,3.275777286
Eif4a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04044986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eif4a1,0,0,0,0,0,0,0,0,0,0,0.090100745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eif5a,0.056802433,0.066482914,0,0.058753712,0,0,0,0.040191973,0,0,0,0,0,0,0.154001983,0.214655995,0.080735212,0,0,0.054890033,0,0,0.105427603,0,0,0,0,0,0,0,0,0,0,0.062687804,0,0,0,0,0,0,0,0.108129454,0,0,0,0.056783022,0.046398216,0.127230358,0,0.127223912,0.048606154,0.048606154,0,0,0.090652922,0.069091889,0,0,0.058031054,0,0.055836722,0,0,0,0.08200419,0,0,0.043569583,0,0,0,0.084127337,0.179207847,0,0,0.074562106,0,0.102299518,0.034180854,0,0,0,0,0,0.07779138
Eif5a,3.404317817,3.595704728,2.86466519,3.209219055,3.386922265,3.059864862,2.775768554,3.080640404,2.964598342,3.111382332,3.095342048,2.767439004,3.368407225,3.654323551,3.276981075,3.138495645,3.329989216,2.950286096,3.090902861,2.838322385,2.979035569,2.874575458,3.536539843,2.809697308,2.909068313,3.432857638,3.044474111,3.312880553,3.087275062,3.15221982,3.482618546,3.397897887,3.38295089,3.299804443,2.744338138,3.162771662,3.229111495,3.508005963,3.375097274,3.416133342,3.381482653,3.276332413,2.759786401,3.214010449,2.953112934,3.0074759,3.528844492,2.828556504,3.198214478,2.828505733,3.393688546,3.393688546,3.051023752,3.052857302,3.347765973,2.811620551,3.021927111,3.621766771,2.972454281,3.159605921,3.505183111,3.017680629,3.357077391,3.256320356,3.017322901,3.237153762,3.566962293,3.372424461,2.770084579,3.125600582,2.654633106,2.895205917,3.302800141,2.510340274,2.993477388,3.451975053,2.616363301,3.206714674,3.505184246,3.103806489,3.670918505,2.827470097,3.33860077,3.370712987,2.616249653
Gabarap,0.084108213,0.029035212,0.040491742,0.156224806,0.105350911,0.064547974,0.032670692,0.051611256,0.221655273,0.077389068,0.102057195,0.057690326,0.132203027,0.044211289,0.077525117,0.050239316,0.061644644,0,0.086876245,0.047383447,0.040866788,0.078906806,0.083542326,0.04605548,0.047634277,0.040606193,0.053491807,0.081759644,0.105934673,0.232025187,0.147718086,0.13267979,0.145300239,0.092843728,0.421379594,0.298980872,0.129910354,0.079772966,0,0.124481355,0.054569757,0.256240424,0.02758956,0.056498484,0.063447685,0.107123733,0.124693328,0.097197926,0.106923528,0.097192928,0.101602597,0.101602597,0.063038708,0.061942874,0.106434984,0.045126644,0.053569614,0.098172024,0.218485936,0.270321106,0.1802204,0.026972842,0.118950436,0.089450332,0.044920939,0.173953581,0.100808949,0.191363283,0.0734961,0.06164582,0.055253172,0.018663726,0.065205205,0.113670043,0.279434051,0.110150478,0.0552267,0.440751661,0.125839047,0.058836337,0.125949268,0.094888012,0.157878216,0.143513696,0.129979988
